name,monthly_temperature,pig_vaccinated,area,state_total_population,monthly_case_to_pop_ratio,high_risk_state,pop_density
Jammu and Kashmir,-13.33,,222236,36880997.591199994,2.915786308106952e-07,0,165.9542
Jammu and Kashmir,-15.21,,222236,37198950.6364,2.9157863081069526e-07,0,167.3849
Jammu and Kashmir,-12.49,,222236,37198950.6364,2.9157863081069526e-07,0,167.3849
Jammu and Kashmir,-8.54,,222236,37198950.6364,2.9157863081069526e-07,0,167.3849
Jammu and Kashmir,-3.75,,222236,37198950.6364,2.9157863081069526e-07,0,167.3849
Jammu and Kashmir,1.0,,222236,37198950.6364,2.9157863081069526e-07,0,167.3849
Jammu and Kashmir,5.86,,222236,37198950.6364,2.9157863081069526e-07,0,167.3849
Jammu and Kashmir,10.36,,222236,37198950.6364,2.9157863081069526e-07,0,167.3849
Jammu and Kashmir,10.57,,222236,37198950.6364,2.9157863081069526e-07,0,167.3849
Jammu and Kashmir,6.26,,222236,37198950.6364,2.9157863081069526e-07,0,167.3849
Jammu and Kashmir,-1.37,,222236,37198950.6364,2.9157863081069526e-07,0,167.3849
Jammu and Kashmir,-8.29,,222236,37198950.6364,2.9157863081069526e-07,0,167.3849
Jammu and Kashmir,-13.33,,222236,37198950.6364,2.9157863081069526e-07,0,167.3849
Jammu and Kashmir,-15.21,,222236,37516903.6816,2.7180976835481506e-07,1,168.8156
Jammu and Kashmir,-12.49,,222236,37516903.6816,2.915786308106952e-07,0,168.8156
Jammu and Kashmir,-8.54,,222236,37516903.6816,2.915786308106952e-07,0,168.8156
Jammu and Kashmir,-3.75,,222236,37516903.6816,2.915786308106952e-07,0,168.8156
Jammu and Kashmir,1.0,,222236,37516903.6816,2.915786308106952e-07,0,168.8156
Jammu and Kashmir,5.86,,222236,37516903.6816,2.915786308106952e-07,0,168.8156
Jammu and Kashmir,10.36,,222236,37516903.6816,2.915786308106952e-07,0,168.8156
Jammu and Kashmir,10.57,,222236,37516903.6816,2.915786308106952e-07,0,168.8156
Jammu and Kashmir,6.26,,222236,37516903.6816,2.915786308106952e-07,0,168.8156
Jammu and Kashmir,-1.37,,222236,37516903.6816,2.915786308106952e-07,0,168.8156
Jammu and Kashmir,-8.29,,222236,37516903.6816,2.915786308106952e-07,0,168.8156
Jammu and Kashmir,-13.33,,222236,37516903.6816,2.915786308106952e-07,0,168.8156
Jammu and Kashmir,-15.21,,222236,37834856.726799995,2.915786308106952e-07,0,170.24629999999996
Jammu and Kashmir,-12.49,,222236,37834856.726799995,2.915786308106952e-07,0,170.24629999999996
Jammu and Kashmir,-8.54,,222236,37834856.726799995,2.915786308106952e-07,0,170.24629999999996
Jammu and Kashmir,-3.75,,222236,37834856.726799995,2.915786308106952e-07,0,170.24629999999996
Jammu and Kashmir,1.0,,222236,37834856.726799995,2.915786308106952e-07,0,170.24629999999996
Jammu and Kashmir,5.86,,222236,37834856.726799995,2.6952555873859885e-07,1,170.24629999999996
Jammu and Kashmir,10.36,,222236,37834856.726799995,2.915786308106952e-07,0,170.24629999999996
Jammu and Kashmir,10.57,,222236,37834856.726799995,2.915786308106952e-07,0,170.24629999999996
Jammu and Kashmir,6.26,,222236,37834856.726799995,2.915786308106952e-07,0,170.24629999999996
Jammu and Kashmir,-1.37,,222236,37834856.726799995,2.6952555873859885e-07,1,170.24629999999996
Jammu and Kashmir,-8.29,,222236,37834856.726799995,2.915786308106952e-07,0,170.24629999999996
Jammu and Kashmir,-13.33,,222236,37834856.726799995,2.915786308106952e-07,0,170.24629999999996
Jammu and Kashmir,-15.21,,222236,38152809.772,2.915786308106952e-07,0,171.677
Jammu and Kashmir,-12.49,,222236,38152809.772,2.915786308106952e-07,0,171.677
Jammu and Kashmir,-8.54,,222236,38152809.772,2.915786308106952e-07,0,171.677
Jammu and Kashmir,-3.75,,222236,38152809.772,2.915786308106952e-07,0,171.677
Jammu and Kashmir,1.0,,222236,38152809.772,2.672794208349349e-07,1,171.677
Jammu and Kashmir,5.86,,222236,38152809.772,2.915786308106952e-07,0,171.677
Jammu and Kashmir,10.36,,222236,38152809.772,2.915786308106952e-07,0,171.677
Jammu and Kashmir,10.57,,222236,38152809.772,2.915786308106952e-07,0,171.677
Jammu and Kashmir,6.26,,222236,38152809.772,2.915786308106952e-07,0,171.677
Jammu and Kashmir,-1.37,,222236,38152809.772,2.915786308106952e-07,0,171.677
Jammu and Kashmir,-8.29,,222236,38152809.772,2.915786308106952e-07,0,171.677
Jammu and Kashmir,-13.33,,222236,38152809.772,2.672794208349349e-07,1,171.677
Jharkhand,16.2,,79714,34534974.504,8.128969641072543e-07,0,433.236
Jharkhand,20.14,,79714,34534974.504,8.128969641072543e-07,0,433.236
Jharkhand,25.03,,79714,34534974.504,8.128969641072543e-07,0,433.236
Jharkhand,29.38,,79714,34534974.504,8.128969641072543e-07,0,433.236
Jharkhand,30.9,,79714,34534974.504,8.128969641072543e-07,0,433.236
Jharkhand,29.7,,79714,34534974.504,8.128969641072543e-07,0,433.236
Jharkhand,27.55,,79714,34534974.504,8.128969641072543e-07,0,433.236
Jharkhand,27.27,,79714,34534974.504,8.128969641072543e-07,0,433.236
Jharkhand,26.93,,79714,34534974.504,8.128969641072543e-07,0,433.236
Jharkhand,25.05,,79714,34534974.504,8.128969641072543e-07,0,433.236
Jharkhand,20.94,,79714,34534974.504,8.128969641072543e-07,0,433.236
Jharkhand,16.92,,79714,34534974.504,8.128969641072543e-07,0,433.236
Jharkhand,16.2,,79714,34534974.504,8.128969641072543e-07,0,433.236
Jharkhand,20.14,,79714,34534974.504,8.128969641072543e-07,0,433.236
Jharkhand,25.03,,79714,34534974.504,8.128969641072543e-07,0,433.236
Jharkhand,29.38,,79714,34534974.504,8.128969641072543e-07,0,433.236
Jharkhand,30.9,,79714,34534974.504,8.128969641072543e-07,0,433.236
Jharkhand,29.7,,79714,34534974.504,8.128969641072543e-07,0,433.236
Jharkhand,27.55,,79714,34534974.504,8.128969641072543e-07,0,433.236
Jharkhand,27.27,,79714,34534974.504,8.128969641072543e-07,0,433.236
Jharkhand,26.93,,79714,34534974.504,8.128969641072543e-07,0,433.236
Jharkhand,25.05,,79714,34534974.504,8.128969641072543e-07,0,433.236
Jharkhand,20.94,,79714,34534974.504,8.128969641072543e-07,0,433.236
Jharkhand,16.92,,79714,34534974.504,8.128969641072543e-07,0,433.236
Jharkhand,16.2,,79714,34534974.504,8.128969641072543e-07,1,433.236
Jharkhand,20.14,,79714,34534974.504,8.128969641072543e-07,1,433.236
Jharkhand,25.03,,79714,34534974.504,8.128969641072543e-07,1,433.236
Jharkhand,29.38,,79714,34534974.504,8.128969641072543e-07,1,433.236
Jharkhand,30.9,,79714,34534974.504,8.128969641072543e-07,1,433.236
Jharkhand,29.7,,79714,34534974.504,8.128969641072543e-07,1,433.236
Jharkhand,27.55,,79714,34534974.504,8.128969641072543e-07,1,433.236
Jharkhand,27.27,,79714,34534974.504,8.128969641072543e-07,1,433.236
Jharkhand,26.93,,79714,34534974.504,8.128969641072543e-07,1,433.236
Jharkhand,25.05,,79714,34534974.504,8.128969641072543e-07,1,433.236
Jharkhand,20.94,,79714,34534974.504,8.128969641072543e-07,1,433.236
Jharkhand,16.92,,79714,34534974.504,8.128969641072543e-07,1,433.236
Jharkhand,16.2,,79714,34534974.504,8.128969641072543e-07,1,433.236
Jharkhand,20.14,,79714,34534974.504,8.128969641072543e-07,1,433.236
Jharkhand,25.03,,79714,34534974.504,8.128969641072543e-07,1,433.236
Jharkhand,29.38,,79714,34534974.504,8.128969641072543e-07,1,433.236
Jharkhand,30.9,,79714,34534974.504,8.128969641072543e-07,1,433.236
Jharkhand,29.7,,79714,34534974.504,8.128969641072543e-07,1,433.236
Jharkhand,27.55,,79714,34534974.504,8.128969641072543e-07,1,433.236
Jharkhand,27.27,,79714,34534974.504,8.128969641072543e-07,1,433.236
Jharkhand,26.93,,79714,34534974.504,8.128969641072543e-07,1,433.236
Jharkhand,25.05,,79714,34534974.504,8.128969641072543e-07,1,433.236
Jharkhand,20.94,,79714,34534974.504,8.128969641072543e-07,1,433.236
Jharkhand,16.92,,79714,34534974.504,8.128969641072543e-07,1,433.236
Jharkhand,16.2,,79714,35017292.032400005,8.128969641072543e-07,0,439.2866000000001
Jharkhand,20.14,,79714,35017292.032400005,8.128969641072543e-07,0,439.2866000000001
Jharkhand,25.03,,79714,35017292.032400005,8.128969641072543e-07,0,439.2866000000001
Jharkhand,29.38,,79714,35017292.032400005,8.128969641072543e-07,0,439.2866000000001
Jharkhand,30.9,,79714,35017292.032400005,8.128969641072543e-07,0,439.2866000000001
Jharkhand,29.7,,79714,35017292.032400005,8.128969641072543e-07,0,439.2866000000001
Jharkhand,27.55,,79714,35017292.032400005,8.128969641072543e-07,0,439.2866000000001
Jharkhand,27.27,,79714,35017292.032400005,8.128969641072543e-07,0,439.2866000000001
Jharkhand,26.93,,79714,35017292.032400005,8.128969641072543e-07,0,439.2866000000001
Jharkhand,25.05,,79714,35017292.032400005,8.128969641072543e-07,0,439.2866000000001
Jharkhand,20.94,,79714,35017292.032400005,8.128969641072543e-07,0,439.2866000000001
Jharkhand,16.92,,79714,35017292.032400005,8.128969641072543e-07,0,439.2866000000001
Jharkhand,16.2,,79714,35499609.5608,8.128969641072543e-07,0,445.3372
Jharkhand,20.14,,79714,35499609.5608,8.128969641072543e-07,0,445.3372
Jharkhand,25.03,,79714,35499609.5608,8.128969641072543e-07,0,445.3372
Jharkhand,29.38,,79714,35499609.5608,8.128969641072543e-07,0,445.3372
Jharkhand,30.9,,79714,35499609.5608,8.128969641072543e-07,0,445.3372
Jharkhand,29.7,,79714,35499609.5608,8.128969641072543e-07,0,445.3372
Jharkhand,27.55,,79714,35499609.5608,8.128969641072543e-07,0,445.3372
Jharkhand,27.27,,79714,35499609.5608,8.128969641072543e-07,0,445.3372
Jharkhand,26.93,,79714,35499609.5608,8.128969641072543e-07,0,445.3372
Jharkhand,25.05,,79714,35499609.5608,7.908080195006624e-07,1,445.3372
Jharkhand,20.94,,79714,35499609.5608,8.128969641072543e-07,0,445.3372
Jharkhand,16.92,,79714,35499609.5608,8.128969641072543e-07,0,445.3372
Jharkhand,16.2,,79714,35981927.0892,8.128969641072545e-07,0,451.38779999999997
Jharkhand,20.14,,79714,35981927.0892,8.128969641072545e-07,0,451.38779999999997
Jharkhand,25.03,,79714,35981927.0892,8.128969641072545e-07,0,451.38779999999997
Jharkhand,29.38,,79714,35981927.0892,8.128969641072545e-07,0,451.38779999999997
Jharkhand,30.9,,79714,35981927.0892,7.802076820462813e-07,1,451.38779999999997
Jharkhand,29.7,,79714,35981927.0892,8.128969641072545e-07,0,451.38779999999997
Jharkhand,27.55,,79714,35981927.0892,8.128969641072545e-07,0,451.38779999999997
Jharkhand,27.27,,79714,35981927.0892,8.128969641072545e-07,0,451.38779999999997
Jharkhand,26.93,,79714,35981927.0892,8.128969641072545e-07,0,451.38779999999997
Jharkhand,25.05,,79714,35981927.0892,8.128969641072545e-07,0,451.38779999999997
Jharkhand,20.94,,79714,35981927.0892,8.128969641072545e-07,0,451.38779999999997
Jharkhand,16.92,,79714,35981927.0892,8.128969641072545e-07,0,451.38779999999997
Jharkhand,16.2,,79714,36464244.6176,8.128969641072544e-07,0,457.4384
Jharkhand,20.14,,79714,36464244.6176,8.128969641072544e-07,0,457.4384
Jharkhand,25.03,,79714,36464244.6176,8.128969641072544e-07,0,457.4384
Jharkhand,29.38,,79714,36464244.6176,8.128969641072544e-07,0,457.4384
Jharkhand,30.9,,79714,36464244.6176,8.128969641072544e-07,0,457.4384
Jharkhand,29.7,,79714,36464244.6176,7.698877688055275e-07,1,457.4384
Jharkhand,27.55,,79714,36464244.6176,8.128969641072544e-07,0,457.4384
Jharkhand,27.27,,79714,36464244.6176,8.128969641072544e-07,0,457.4384
Jharkhand,26.93,,79714,36464244.6176,8.128969641072544e-07,0,457.4384
Jharkhand,25.05,,79714,36464244.6176,8.128969641072544e-07,0,457.4384
Jharkhand,20.94,,79714,36464244.6176,8.128969641072544e-07,0,457.4384
Jharkhand,16.92,,79714,36464244.6176,8.128969641072544e-07,0,457.4384
Jharkhand,16.2,,79714,36946562.146000005,8.128969641072544e-07,0,463.4890000000001
Jharkhand,20.14,,79714,36946562.146000005,8.128969641072544e-07,0,463.4890000000001
Jharkhand,25.03,,79714,36946562.146000005,8.128969641072544e-07,0,463.4890000000001
Jharkhand,29.38,,79714,36946562.146000005,8.128969641072544e-07,0,463.4890000000001
Jharkhand,30.9,,79714,36946562.146000005,8.128969641072544e-07,0,463.4890000000001
Jharkhand,29.7,,79714,36946562.146000005,8.128969641072544e-07,0,463.4890000000001
Jharkhand,27.55,,79714,36946562.146000005,8.128969641072544e-07,0,463.4890000000001
Jharkhand,27.27,,79714,36946562.146000005,8.128969641072544e-07,0,463.4890000000001
Jharkhand,26.93,,79714,36946562.146000005,8.128969641072544e-07,0,463.4890000000001
Jharkhand,25.05,,79714,36946562.146000005,7.598372974158402e-07,1,463.4890000000001
Jharkhand,20.94,,79714,36946562.146000005,7.598372974158402e-07,1,463.4890000000001
Jharkhand,16.92,,79714,36946562.146000005,8.128969641072544e-07,0,463.4890000000001
Jharkhand,16.2,,79714,37428879.6744,8.128969641072543e-07,0,469.5396
Jharkhand,20.14,,79714,37428879.6744,8.128969641072543e-07,0,469.5396
Jharkhand,25.03,,79714,37428879.6744,8.128969641072543e-07,0,469.5396
Jharkhand,29.38,,79714,37428879.6744,8.128969641072543e-07,0,469.5396
Jharkhand,30.9,,79714,37428879.6744,8.128969641072543e-07,0,469.5396
Jharkhand,29.7,,79714,37428879.6744,8.128969641072543e-07,0,469.5396
Jharkhand,27.55,,79714,37428879.6744,8.128969641072543e-07,0,469.5396
Jharkhand,27.27,,79714,37428879.6744,8.128969641072543e-07,0,469.5396
Jharkhand,26.93,,79714,37428879.6744,8.128969641072543e-07,0,469.5396
Jharkhand,25.05,,79714,37428879.6744,8.128969641072543e-07,0,469.5396
Jharkhand,20.94,,79714,37428879.6744,8.128969641072543e-07,0,469.5396
Jharkhand,16.92,,79714,37428879.6744,8.128969641072543e-07,0,469.5396
Jharkhand,16.2,,79714,37911197.2028,8.128969641072543e-07,0,475.5902
Jharkhand,20.14,,79714,37911197.2028,8.128969641072543e-07,0,475.5902
Jharkhand,25.03,,79714,37911197.2028,8.128969641072543e-07,0,475.5902
Jharkhand,29.38,,79714,37911197.2028,8.128969641072543e-07,0,475.5902
Jharkhand,30.9,,79714,37911197.2028,8.128969641072543e-07,0,475.5902
Jharkhand,29.7,,79714,37911197.2028,8.128969641072543e-07,0,475.5902
Jharkhand,27.55,,79714,37911197.2028,8.128969641072543e-07,0,475.5902
Jharkhand,27.27,,79714,37911197.2028,8.128969641072543e-07,0,475.5902
Jharkhand,26.93,,79714,37911197.2028,8.128969641072543e-07,0,475.5902
Jharkhand,25.05,,79714,37911197.2028,8.128969641072543e-07,0,475.5902
Jharkhand,20.94,,79714,37911197.2028,8.128969641072543e-07,0,475.5902
Jharkhand,16.92,,79714,37911197.2028,8.128969641072543e-07,0,475.5902
Jharkhand,16.2,,79714,38393514.7312,8.128969641072544e-07,0,481.6408
Jharkhand,20.14,,79714,38393514.7312,8.128969641072544e-07,0,481.6408
Jharkhand,25.03,,79714,38393514.7312,8.128969641072544e-07,0,481.6408
Jharkhand,29.38,,79714,38393514.7312,8.128969641072544e-07,0,481.6408
Jharkhand,30.9,,79714,38393514.7312,8.128969641072544e-07,0,481.6408
Jharkhand,29.7,,79714,38393514.7312,8.128969641072544e-07,0,481.6408
Jharkhand,27.55,,79714,38393514.7312,8.128969641072544e-07,0,481.6408
Jharkhand,27.27,,79714,38393514.7312,8.128969641072544e-07,0,481.6408
Jharkhand,26.93,,79714,38393514.7312,8.128969641072544e-07,0,481.6408
Jharkhand,25.05,,79714,38393514.7312,8.128969641072544e-07,0,481.6408
Jharkhand,20.94,,79714,38393514.7312,8.128969641072544e-07,0,481.6408
Jharkhand,16.92,,79714,38393514.7312,8.128969641072544e-07,0,481.6408
Jharkhand,16.2,,79714,38875832.259600006,8.128969641072543e-07,0,487.6914000000001
Jharkhand,20.14,,79714,38875832.259600006,8.128969641072543e-07,0,487.6914000000001
Jharkhand,25.03,,79714,38875832.259600006,8.128969641072543e-07,0,487.6914000000001
Jharkhand,29.38,,79714,38875832.259600006,8.128969641072543e-07,0,487.6914000000001
Jharkhand,30.9,,79714,38875832.259600006,8.128969641072543e-07,0,487.6914000000001
Jharkhand,29.7,,79714,38875832.259600006,8.128969641072543e-07,0,487.6914000000001
Jharkhand,27.55,,79714,38875832.259600006,8.128969641072543e-07,0,487.6914000000001
Jharkhand,27.27,,79714,38875832.259600006,8.128969641072543e-07,0,487.6914000000001
Jharkhand,26.93,,79714,38875832.259600006,8.128969641072543e-07,0,487.6914000000001
Jharkhand,25.05,,79714,38875832.259600006,8.128969641072543e-07,0,487.6914000000001
Jharkhand,20.94,,79714,38875832.259600006,8.128969641072543e-07,0,487.6914000000001
Jharkhand,16.92,,79714,38875832.259600006,8.128969641072543e-07,0,487.6914000000001
Jharkhand,16.2,,79714,39358149.788,8.128969641072544e-07,0,493.742
Jharkhand,20.14,,79714,39358149.788,8.128969641072544e-07,0,493.742
Jharkhand,25.03,,79714,39358149.788,8.128969641072544e-07,0,493.742
Jharkhand,29.38,,79714,39358149.788,8.128969641072544e-07,0,493.742
Jharkhand,30.9,,79714,39358149.788,8.128969641072544e-07,0,493.742
Jharkhand,29.7,,79714,39358149.788,8.128969641072544e-07,0,493.742
Jharkhand,27.55,,79714,39358149.788,8.128969641072544e-07,0,493.742
Jharkhand,27.27,,79714,39358149.788,8.128969641072544e-07,0,493.742
Jharkhand,26.93,,79714,39358149.788,7.132798691259208e-07,1,493.742
Jharkhand,25.05,,79714,39358149.788,8.128969641072544e-07,0,493.742
Jharkhand,20.94,,79714,39358149.788,8.128969641072544e-07,0,493.742
Jharkhand,16.92,,79714,39358149.788,8.128969641072544e-07,0,493.742
Karnataka,23.16,262868.0,191791,57767640.991000004,3.3786396961716486e-07,0,301.201
Karnataka,25.23,262868.0,191791,57767640.991000004,3.3786396961716486e-07,0,301.201
Karnataka,27.85,262868.0,191791,57767640.991000004,3.3786396961716486e-07,0,301.201
Karnataka,29.14,262868.0,191791,57767640.991000004,3.3786396961716486e-07,0,301.201
Karnataka,28.79,262868.0,191791,57767640.991000004,3.3786396961716486e-07,0,301.201
Karnataka,25.91,262868.0,191791,57767640.991000004,3.3786396961716486e-07,0,301.201
Karnataka,24.65,262868.0,191791,57767640.991000004,3.3786396961716486e-07,0,301.201
Karnataka,24.4,262868.0,191791,57767640.991000004,3.3786396961716486e-07,0,301.201
Karnataka,24.73,262868.0,191791,57767640.991000004,3.3786396961716486e-07,0,301.201
Karnataka,24.76,262868.0,191791,57767640.991000004,3.3786396961716486e-07,0,301.201
Karnataka,23.92,262868.0,191791,57767640.991000004,3.3786396961716486e-07,0,301.201
Karnataka,22.72,262868.0,191791,57767640.991000004,3.3786396961716486e-07,0,301.201
Karnataka,23.16,262868.0,191791,57767640.991000004,3.3786396961716486e-07,0,301.201
Karnataka,25.23,262868.0,191791,57767640.991000004,3.3786396961716486e-07,0,301.201
Karnataka,27.85,262868.0,191791,57767640.991000004,3.3786396961716486e-07,0,301.201
Karnataka,29.14,262868.0,191791,57767640.991000004,3.3786396961716486e-07,0,301.201
Karnataka,28.79,262868.0,191791,57767640.991000004,3.3786396961716486e-07,0,301.201
Karnataka,25.91,262868.0,191791,57767640.991000004,3.3786396961716486e-07,0,301.201
Karnataka,24.65,262868.0,191791,57767640.991000004,3.3786396961716486e-07,0,301.201
Karnataka,24.4,262868.0,191791,57767640.991000004,3.3786396961716486e-07,0,301.201
Karnataka,24.73,262868.0,191791,57767640.991000004,3.3786396961716486e-07,0,301.201
Karnataka,24.76,262868.0,191791,57767640.991000004,3.3786396961716486e-07,0,301.201
Karnataka,23.92,262868.0,191791,57767640.991000004,3.3786396961716486e-07,0,301.201
Karnataka,22.72,262868.0,191791,57767640.991000004,3.3786396961716486e-07,0,301.201
Karnataka,23.16,262868.0,191791,57767640.991000004,3.3786396961716486e-07,1,301.201
Karnataka,25.23,262868.0,191791,57767640.991000004,3.3786396961716486e-07,1,301.201
Karnataka,27.85,262868.0,191791,57767640.991000004,3.3786396961716486e-07,1,301.201
Karnataka,29.14,262868.0,191791,57767640.991000004,3.3786396961716486e-07,1,301.201
Karnataka,28.79,262868.0,191791,57767640.991000004,3.3786396961716486e-07,1,301.201
Karnataka,25.91,262868.0,191791,57767640.991000004,3.3786396961716486e-07,1,301.201
Karnataka,24.65,262868.0,191791,57767640.991000004,3.3786396961716486e-07,1,301.201
Karnataka,24.4,262868.0,191791,57767640.991000004,3.3786396961716486e-07,1,301.201
Karnataka,24.73,262868.0,191791,57767640.991000004,3.3786396961716486e-07,1,301.201
Karnataka,24.76,262868.0,191791,57767640.991000004,3.3786396961716486e-07,1,301.201
Karnataka,23.92,262868.0,191791,57767640.991000004,3.3786396961716486e-07,1,301.201
Karnataka,22.72,262868.0,191791,57767640.991000004,3.3786396961716486e-07,1,301.201
Karnataka,23.16,262868.0,191791,57767640.991000004,3.3786396961716486e-07,1,301.201
Karnataka,25.23,262868.0,191791,57767640.991000004,3.3786396961716486e-07,1,301.201
Karnataka,27.85,262868.0,191791,57767640.991000004,3.3786396961716486e-07,1,301.201
Karnataka,29.14,262868.0,191791,57767640.991000004,3.3786396961716486e-07,1,301.201
Karnataka,28.79,262868.0,191791,57767640.991000004,3.3786396961716486e-07,1,301.201
Karnataka,25.91,262868.0,191791,57767640.991000004,3.3786396961716486e-07,1,301.201
Karnataka,24.65,262868.0,191791,57767640.991000004,3.3786396961716486e-07,1,301.201
Karnataka,24.4,262868.0,191791,57767640.991000004,3.3786396961716486e-07,1,301.201
Karnataka,24.73,262868.0,191791,57767640.991000004,3.3786396961716486e-07,1,301.201
Karnataka,24.76,262868.0,191791,57767640.991000004,3.3786396961716486e-07,1,301.201
